        SRCID      OBS_ID                   RA                  DEC       EP_8_CTS             NAME
            J         10A                    D                    D              E              15A
                                           deg                  deg          count                 
        16088  0141150401   1.947574758696E+02   3.485400488704E+01   7.376440E+02         NGC 4861
        19102  0141150101   1.947666488758E+02   3.488722988291E+01   5.994540E+01         NGC 4861
        19102  0141150401   1.947665110360E+02   3.488708532744E+01   3.123260E+01         NGC 4861
       361268  0124710801   1.951427819443E+02   2.763512710383E+01   6.638710E+01                 
       362325  0203391001   1.955826707993E+02  -1.576743498634E+01   4.487730E+02                 
       362186  0204540101   1.960046216019E+02  -3.036472293587E+01   2.416420E+02                 
       362157  0032141201   1.960394903198E+02  -1.032755562250E+01   3.835470E+01         NGC 4939
       362176  0032141201   1.960464185992E+02  -1.037117081861E+01   8.571600E+01         NGC 4939
       362236  0032141201   1.960576434652E+02  -1.035657660015E+01   4.688040E+01         NGC 4939
       362252  0204540101   1.960792930574E+02  -3.050889446980E+01   9.086220E+01         NGC 4936
        55412  0112310301   1.962368562988E+02  -4.956174978121E+01   3.819880E+01         NGC 4945
        55412  0204870101   1.962362236493E+02  -4.956085869936E+01   1.677830E+02         NGC 4945
       360107  0204870101   1.963202897899E+02  -4.953390901880E+01   6.365820E+01         NGC 4945
        29883  0112310301   1.963431959424E+02  -4.944922254456E+01   2.637160E+02         NGC 4945
        31582  0112310301   1.963704528494E+02  -4.949551592083E+01   2.655860E+02         NGC 4945
        31582  0204870101   1.963702038985E+02  -4.949530523135E+01   1.753970E+02         NGC 4945
        29109  0112310301   1.963977296024E+02  -4.948642758004E+01   7.240520E+02         NGC 4945
        29109  0204870101   1.963977107914E+02  -4.948628374012E+01   1.284850E+03         NGC 4945
       360002  0112310301   1.964112969963E+02  -4.939378479721E+01   2.354390E+01         NGC 4945
       360311  0112310301   1.964573421058E+02  -4.944665011142E+01   5.495900E+01         NGC 4945
       360728  0502480201   1.971544874324E+02  -4.946987074676E+01   1.600900E+02         NGC 4976
       360785  0502480201   1.971574822504E+02  -4.952887774149E+01   4.684810E+01         NGC 4976
       360784  0502480201   1.971584333772E+02  -4.949370117505E+01   8.217310E+01         NGC 4976
       364714  0020540401   1.975830472212E+02   3.248049516028E+01   8.945490E+01                 
       365157  0502070101   1.982315550640E+02  -1.951100455682E+01   1.590800E+03         NGC 5018
       363132  0502070101   1.982680135859E+02  -1.953107473884E+01   1.740590E+02         NGC 5018
       363339  0502070101   1.983732912104E+02  -1.955631422940E+01   2.217310E+02         NGC 5022
       363355  0502070101   1.983806320660E+02  -1.954379665950E+01   9.209710E+02         NGC 5022
        28451  0405080501   1.988312572280E+02   4.205048209274E+01   2.793080E+03         NGC 5055
        28451  0405080301   1.988312922762E+02   4.205041080083E+01   4.465040E+03         NGC 5055
       362988  0405080301   1.988593941990E+02   4.200877688963E+01   3.294160E+01         NGC 5055
       362851  0405080301   1.988927605025E+02   4.203961886242E+01   3.732280E+01         NGC 5055
       362912  0405080301   1.989016023987E+02   4.202319113053E+01   5.966700E+01         NGC 5055
        36050  0405080501   1.989068427327E+02   4.203706896667E+01   5.646120E+01         NGC 5055
        36050  0405080301   1.989069038788E+02   4.203756780207E+01   7.673320E+01         NGC 5055
       362923  0405080301   1.989138819194E+02   4.204077456425E+01   5.172810E+01         NGC 5055
        43244  0405080301   1.989138678586E+02   4.203165991402E+01   1.487100E+02         NGC 5055
        30143  0405080501   1.989191832059E+02   4.198429299686E+01   6.724380E+01         NGC 5055
        30143  0405080301   1.989190644115E+02   4.198413466277E+01   1.288240E+02         NGC 5055
       362917  0405080301   1.989198125610E+02   4.203052689630E+01   1.979340E+02         NGC 5055
        34253  0405080301   1.989329981607E+02   4.198661230005E+01   4.917150E+01         NGC 5055
        29420  0405080501   1.989718251485E+02   4.203754910994E+01   1.751890E+02         NGC 5055
        32009  0405080501   1.989742571948E+02   4.201830847861E+01   1.016400E+02         NGC 5055
       363898  0405080301   1.989807214246E+02   4.206648357687E+01   3.069520E+01         NGC 5055
       363914  0405080501   1.989951819342E+02   4.203436393424E+01   9.371560E+01         NGC 5055
        32114  0405080301   1.990088810281E+02   4.203120497553E+01   1.375950E+02         NGC 5055
        32114  0405080501   1.990090846966E+02   4.203162394079E+01   1.715010E+02         NGC 5055
       363982  0405080301   1.990213827886E+02   4.204512038000E+01   3.354810E+01         NGC 5055
       363961  0405080501   1.990705984390E+02   4.201934202431E+01   3.003630E+01         NGC 5055
       364079  0110980601   1.998314496156E+02  -1.483616416499E+01   7.437410E+01         NGC 5073
       331434  0650384601   2.009257572867E+02   3.164850697408E+01   3.564400E+01                 
        63189  0505210201   2.018648832869E+02  -2.732649496600E+01   8.439490E+01          IC 4252
         5230  0142770101   2.023647056197E+02   5.842597842267E+01   9.440470E+02         NGC 5204
         5230  0405690201   2.023646996754E+02   5.842606586741E+01   1.496110E+03         NGC 5204
         5230  0142770301   2.023649031518E+02   5.842620323117E+01   3.760370E+02         NGC 5204
         5230  0150650301   2.023645302188E+02   5.842612162293E+01   4.903960E+02         NGC 5204
         5230  0405690501   2.023646690558E+02   5.842613742201E+01   1.453810E+03         NGC 5204
         5230  0405690101   2.023646963903E+02   5.842615206281E+01   7.908520E+02         NGC 5204
       329731  0142770101   2.023821174631E+02   5.838058075079E+01   6.006030E+01         NGC 5204
        14550  0212480801   2.023907500168E+02   4.724440680599E+01   6.093920E+01         NGC 5194
        14550  0303420201   2.023885470575E+02   4.724404784978E+01   5.898960E+01         NGC 5194
        26584  0142770101   2.023984364505E+02   5.844072776852E+01   5.368360E+01         NGC 5204
       333849  0206300101   2.023990685274E+02  -1.792844262934E+01   5.526300E+02         NGC 5170
        21824  0405690201   2.024022445828E+02   5.838715173914E+01   8.132070E+01         NGC 5204
         5701  0212480801   2.024075589370E+02   4.727044996070E+01   1.169250E+02         NGC 5194
         5701  0303420201   2.024079768090E+02   4.727070506267E+01   1.861110E+02         NGC 5194
         5701  0112840201   2.024074581400E+02   4.727048197806E+01   1.210690E+02         NGC 5194
         5701  0677980701   2.024078405769E+02   4.727025220514E+01   4.105480E+01         NGC 5194
         5701  0677980801   2.024070984644E+02   4.727056922419E+01   2.634450E+01         NGC 5194
         5218  0142770101   2.024109766566E+02   5.841813874039E+01   1.722020E+04         NGC 5204
         5218  0405690201   2.024108910416E+02   5.841819716749E+01   5.090750E+04         NGC 5204
         5218  0142770301   2.024110776098E+02   5.841835094769E+01   6.869490E+03         NGC 5204
         5218  0150650301   2.024108876365E+02   5.841820850870E+01   8.948750E+03         NGC 5204
         5218  0405690501   2.024109004049E+02   5.841821069089E+01   2.981700E+04         NGC 5204
         5218  0405690101   2.024108425584E+02   5.841826618109E+01   2.427360E+04         NGC 5204
         5618  0677980701   2.024120252417E+02   4.722403851946E+01   8.265450E+01         NGC 5194
         5618  0677980801   2.024121441021E+02   4.722310422723E+01   4.862970E+01         NGC 5194
         6155  0677980701   2.024155729510E+02   4.721107616187E+01   1.093670E+03         NGC 5194
         6155  0677980801   2.024149151735E+02   4.721160150409E+01   3.685810E+02         NGC 5194
       333845  0206300101   2.024239017749E+02  -1.794774401597E+01   5.981600E+02         NGC 5170
        10471  0677980701   2.024304533843E+02   4.719258700987E+01   2.179290E+02         NGC 5194
         7443  0112840201   2.024306926458E+02   4.725694216935E+01   1.597120E+02         NGC 5195
         7443  0212480801   2.024306878123E+02   4.725678073182E+01   2.517900E+02         NGC 5195
         7443  0677980701   2.024309486992E+02   4.725689679032E+01   9.468840E+01         NGC 5195
        20899  0212480801   2.024347510912E+02   4.712752243525E+01   6.866590E+01         NGC 5194
        20899  0303420201   2.024349033165E+02   4.712778620499E+01   4.803340E+01         NGC 5194
        44872  0677980701   2.024609671266E+02   4.719916051954E+01   7.416410E+01         NGC 5194
         7849  0677980701   2.024694371052E+02   4.727911437122E+01   4.492320E+01         NGC 5195
         7245  0677980801   2.024722457220E+02   4.717844397040E+01   2.371380E+02         NGC 5194
         7245  0677980701   2.024723166699E+02   4.717846324508E+01   1.012550E+03         NGC 5194
         5412  0677980701   2.024739059083E+02   4.724275025635E+01   5.741230E+02         NGC 5195
         5412  0677980801   2.024733176783E+02   4.724263954150E+01   1.152300E+02         NGC 5195
       333754  0206300101   2.024737368378E+02  -1.798795573959E+01   1.537100E+02         NGC 5170
         4870  0677980701   2.024779638069E+02   4.715600058016E+01   1.453500E+02         NGC 5194
         4870  0677980801   2.024774568216E+02   4.715576927951E+01   4.687190E+01         NGC 5194
        48080  0677980701   2.024813389841E+02   4.723222547894E+01   7.273630E+01         NGC 5195
         5014  0677980701   2.024895251874E+02   4.717979515595E+01   1.912090E+02         NGC 5194
        66003  0677980701   2.024961817485E+02   4.714678162460E+01   5.337550E+01         NGC 5194
        18714  0677980701   2.024959611842E+02   4.720302648997E+01   1.218380E+02         NGC 5194
         5256  0677980801   2.025035575897E+02   4.722895988938E+01   2.012400E+02         NGC 5195
         5256  0677980701   2.025041894563E+02   4.722872128477E+01   2.111520E+03         NGC 5195
       333813  0206300101   2.025052240839E+02  -1.800508532338E+01   1.261430E+02         NGC 5170
        17597  0677980701   2.025176685471E+02   4.722242916589E+01   2.597460E+02         NGC 5194
        17597  0677980801   2.025182902014E+02   4.722279827984E+01   7.637360E+01         NGC 5194
       334051  0112840201   2.025186886695E+02   4.717529627673E+01   9.430740E+01         NGC 5194
       334042  0112840201   2.025192005479E+02   4.716438722648E+01   3.634750E+02         NGC 5194
         5293  0112840201   2.025250333014E+02   4.726178837954E+01   9.070430E+02         NGC 5195
         5293  0677980801   2.025249845971E+02   4.726184484720E+01   9.715490E+01         NGC 5195
         5293  0677980701   2.025250723249E+02   4.726168191631E+01   2.989780E+02         NGC 5195
         5351  0212480801   2.025270073695E+02   4.714302435790E+01   4.823380E+02         NGC 5194
         5351  0303420201   2.025268554965E+02   4.714311720649E+01   3.725190E+02         NGC 5194
         5351  0112840201   2.025269025683E+02   4.714282647075E+01   3.408650E+02         NGC 5194
         5351  0677980801   2.025263371538E+02   4.714331310770E+01   6.099230E+01         NGC 5194
         5351  0303420101   2.025269150254E+02   4.714298893078E+01   5.449580E+02         NGC 5194
         5351  0677980701   2.025270296711E+02   4.714287420565E+01   2.208740E+02         NGC 5194
         5231  0112840201   2.025312057320E+02   4.718503583349E+01   2.835090E+03         NGC 5194
         5231  0677980701   2.025312645346E+02   4.718492581159E+01   1.963990E+03         NGC 5194
         5231  0677980801   2.025312279520E+02   4.718499104254E+01   9.263120E+02         NGC 5194
        60380  0029740101   2.036933270115E+02  -3.431892371654E+01   2.914820E+01                 
       332130  0110910201   2.041497809533E+02  -2.985570099459E+01   1.287610E+02         NGC 5236
       332125  0672870101   2.041512935308E+02  -3.394189792285E+01   1.527470E+02          IC 4296
       332096  0110910201   2.041536721087E+02  -2.983850756444E+01   7.237020E+01         NGC 5236
        45280  0552080101   2.041710266881E+02  -2.985269249803E+01   1.019990E+02         NGC 5236
        45280  0503230101   2.041707334628E+02  -2.985295022785E+01   6.343000E+01         NGC 5236
        18972  0552080101   2.041810970501E+02  -2.985166805470E+01   3.310630E+02         NGC 5236
        18972  0503230101   2.041806633024E+02  -2.985188099241E+01   1.822370E+02         NGC 5236
       332177  0110910201   2.041844109784E+02  -2.981169759511E+01   8.082410E+02         NGC 5236
        17016  0110910201   2.042314526847E+02  -2.991936900380E+01   1.907060E+02         NGC 5236
        17016  0552080101   2.042313039299E+02  -2.991924983853E+01   2.817330E+02         NGC 5236
        17016  0503230101   2.042312244585E+02  -2.991936406929E+01   1.480900E+02         NGC 5236
        18627  0503230101   2.042386173001E+02  -2.989420032260E+01   1.184500E+02         NGC 5236
       332074  0110910201   2.042391120915E+02  -2.979120820918E+01   6.027160E+01         NGC 5236
       332085  0552080101   2.042436065363E+02  -2.994438132133E+01   8.208540E+01         NGC 5236
        17095  0552080101   2.042475682049E+02  -2.983282016584E+01   3.773400E+02         NGC 5236
        17095  0503230101   2.042471765809E+02  -2.983285919592E+01   1.864620E+02         NGC 5236
        18224  0503230101   2.042555110722E+02  -2.989001334426E+01   2.755450E+02         NGC 5236
       332063  0110910201   2.042565852607E+02  -2.979527020810E+01   4.190850E+02         NGC 5236
        18407  0110910201   2.042587440013E+02  -2.992170622587E+01   2.876210E+02         NGC 5236
        18407  0552080101   2.042583605317E+02  -2.992155231350E+01   3.089560E+02         NGC 5236
        18407  0503230101   2.042585730683E+02  -2.992119448600E+01   7.312320E+01         NGC 5236
       333078  0503230101   2.042619422396E+02  -2.987408010416E+01   3.800360E+02         NGC 5236
        22865  0552080101   2.042661617348E+02  -2.982460599707E+01   6.728420E+01         NGC 5236
        22865  0503230101   2.042661071275E+02  -2.982488128960E+01   3.839460E+01         NGC 5236
        16855  0503230101   2.042678896763E+02  -2.985560106198E+01   1.587070E+02         NGC 5236
        16335  0503230101   2.042680346976E+02  -2.990078016899E+01   2.800730E+02         NGC 5236
       333056  0110910201   2.042797480167E+02  -2.978048839322E+01   8.515490E+01         NGC 5236
        22391  0503230101   2.042792172974E+02  -2.985009497642E+01   1.363860E+02         NGC 5236
       332988  0110910201   2.043114476706E+02  -2.990833451224E+01   8.487190E+01         NGC 5236
       332980  0110910201   2.043181577845E+02  -2.982736079960E+01   5.071180E+02         NGC 5236
        15989  0110910201   2.043325750027E+02  -2.989668978759E+01   5.250180E+03         NGC 5236
        15989  0552080101   2.043324259109E+02  -2.989652831378E+01   2.160870E+03         NGC 5236
        15989  0503230101   2.043325711314E+02  -2.989678666171E+01   3.145450E+03         NGC 5236
       333148  0655380401   2.043680759918E+02   8.905517004779E+00   1.233790E+02         NGC 5248
       333271  0655380401   2.043712335272E+02   8.894013201572E+00   7.866610E+01         NGC 5248
       333282  0655380401   2.043754639418E+02   8.875728413321E+00   2.578600E+02         NGC 5248
       333286  0655380401   2.043781393662E+02   8.909969132475E+00   7.441650E+01         NGC 5248
       333336  0655380401   2.043939704084E+02   8.872430131010E+00   1.501710E+02         NGC 5248
       333190  0655380401   2.044211811407E+02   8.884600598725E+00   7.504160E+01         NGC 5248
        48298  0300960636   2.045445664996E+02  -9.790550759540E+00   6.230550E+01        A 1335-09
        48298  0300960635   2.045440547602E+02  -9.791547528090E+00   8.227240E+01        A 1335-09
       324513  0035940301   2.049613842311E+02  -3.165559146770E+01   1.641190E+02         NGC 5253
       324555  0035940301   2.050138921977E+02  -3.162098739892E+01   1.399820E+02         NGC 5253
       325383  0092970501   2.057404205838E+02  -4.816169607742E+01   3.007450E+01         NGC 5266
       325580  0406000101   2.058924946359E+02  -3.816983868369E+01   1.515950E+02                 
       325456  0092970801   2.060177503401E+02  -2.723635988443E+01   5.203790E+02          IC 4320
        51071  0147440101   2.071778988334E+02  -3.021966135071E+01   2.897560E+02          IC 4327
        51071  0101040401   2.071788146728E+02  -3.021995827156E+01   8.500110E+01          IC 4327
       324078  0071340501   2.072502034356E+02   6.020180759091E+01   4.961180E+01         NGC 5322
       327664  0201901901   2.077957108558E+02  -3.379892508110E+01   9.200350E+01                 
       327678  0201901901   2.078177989699E+02  -3.381304714109E+01   5.722900E+01                 
       327669  0201901901   2.078255154508E+02  -3.381856845157E+01   2.470780E+02                 
       327670  0201901901   2.078321502739E+02  -3.379468453061E+01   3.563990E+02                 
       327583  0147540101   2.079724553790E+02   6.437041983152E+01   1.814500E+02        A 1350+64
       327777  0041180401   2.083130435197E+02   4.034888328098E+01   2.306520E+02         NGC 5350
       327790  0041180401   2.083306126585E+02   4.036318577202E+01   1.652970E+02         NGC 5350
       327764  0041180401   2.083503970882E+02   4.036855723908E+01   1.462090E+02         NGC 5350
       328521  0404240101   2.087406827042E+02   5.323314672085E+00   5.788050E+02         NGC 5356
       328520  0204410201   2.087410602732E+02   5.325982499962E+00   5.598260E+01         NGC 5356
       328614  0201670201   2.090445392321E+02   5.025761993303E+00   2.872380E+01         NGC 5364
       328571  0201670201   2.090544495212E+02   5.040203892787E+00   4.768540E+01         NGC 5364
         1915  0112291201   2.108318163807E+02  -4.138286545970E+01   4.945180E+03         NGC 5408
         1915  0500750101   2.108317459093E+02  -4.138283067825E+01   7.796580E+04         NGC 5408
         1915  0302900101   2.108318735507E+02  -4.138290659018E+01   1.536420E+05         NGC 5408
         1915  0112291001   2.108318759767E+02  -4.138283619366E+01   9.936780E+03         NGC 5408
         1915  0653380501   2.108319455779E+02  -4.138282255720E+01   1.512520E+05         NGC 5408
         1915  0653380401   2.108318734588E+02  -4.138284379879E+01   1.523320E+05         NGC 5408
         1915  0653380301   2.108319049725E+02  -4.138287077797E+01   1.875470E+05         NGC 5408
         1915  0653380201   2.108319006025E+02  -4.138291061126E+01   1.566520E+05         NGC 5408
         1915  0112290601   2.108319373962E+02  -4.138279841284E+01   1.112070E+04         NGC 5408
         1915  0112290501   2.108319935827E+02  -4.138290131405E+01   1.026160E+04         NGC 5408
         1915  0112290701   2.108319295632E+02  -4.138286863009E+01   5.305010E+03         NGC 5408
       326570  0058940301   2.109102206002E+02  -3.396493141615E+01   1.839400E+02         NGC 5419
        40735  0601420101   2.181248221373E+02  -4.418260295658E+01   1.882340E+02         NGC 5643
        40735  0140950101   2.181250882587E+02  -4.418228183721E+01   3.768900E+01         NGC 5643
        41236  0601420101   2.181398343793E+02  -4.418111889893E+01   3.564810E+02         NGC 5643
       346790  0601420101   2.181484442228E+02  -4.416761557039E+01   9.199240E+02         NGC 5643
       346805  0140950101   2.181523840214E+02  -4.418712777497E+01   7.158720E+01         NGC 5643
       346808  0601420101   2.181561595427E+02  -4.416205056925E+01   1.572270E+02         NGC 5643
        58084  0601420101   2.181575349702E+02  -4.415188645290E+01   1.236280E+02         NGC 5643
        58084  0140950101   2.181569104598E+02  -4.415299437426E+01   4.470460E+01         NGC 5643
        45097  0140950101   2.181626637611E+02  -4.419660098549E+01   4.166700E+01         NGC 5643
        45097  0601420101   2.181633852110E+02  -4.419658033503E+01   2.505860E+02         NGC 5643
       346797  0601420101   2.181749041891E+02  -4.420724132314E+01   2.055040E+02         NGC 5643
        30164  0601420101   2.181759927755E+02  -4.416073960651E+01   6.787690E+03         NGC 5643
        30164  0140950101   2.181763129623E+02  -4.416089976520E+01   4.211740E+03         NGC 5643
        40758  0601420101   2.181923794138E+02  -4.418679435355E+01   2.551810E+02         NGC 5643
        40758  0140950101   2.181926812164E+02  -4.418635615478E+01   5.962200E+01         NGC 5643
        21415  0651890301   2.212277417923E+02   1.987841486095E+00   9.461190E+01         NGC 5746
        21415  0651890101   2.212273757433E+02   1.987631062206E+00   9.728270E+01         NGC 5746
        21415  0651890201   2.212275010148E+02   1.987531844320E+00   8.197560E+01         NGC 5746
        48826  0651890301   2.212327449074E+02   1.939052186702E+00   1.047520E+02         NGC 5746
        20240  0651890401   2.212380793607E+02   1.966872440881E+00   1.757860E+02         NGC 5746
        13755  0651890401   2.212390715960E+02   1.920726854700E+00   1.008130E+02         NGC 5746
        13755  0651890301   2.212382073131E+02   1.920901185399E+00   2.071950E+02         NGC 5746
        13755  0651890101   2.212381108841E+02   1.920704292741E+00   1.109240E+02         NGC 5746
        13755  0651890201   2.212379577686E+02   1.921342384224E+00   7.882960E+01         NGC 5746
       337715  0601600101   2.213571005932E+02  -2.068730221460E+01   1.069640E+02                 
       335648  0091140201   2.232829158872E+02   1.666874904880E+01   1.474640E+02                 
       335484  0150350101   2.234171333919E+02   3.571313113045E+00   1.015640E+02         NGC 5774
       335542  0150350101   2.234328943790E+02   3.573512724298E+00   9.914410E+01         NGC 5774
       340060  0302460101   2.255155609127E+02   1.837738550328E+00   3.932520E+01                 
        58403  0021540101   2.267767929841E+02   1.527786670802E+00   4.145770E+01         NGC 5850
        58403  0021540501   2.267781536538E+02   1.527456532802E+00   5.744830E+01         NGC 5850
       340468  0021540101   2.267822348144E+02   1.519765216799E+00   3.129770E+01         NGC 5850
       340331  0402781001   2.270481867600E+02   1.247813513921E+00   3.537780E+01                 
        32833  0145190201   2.289350557761E+02   5.637379265971E+01   2.223120E+02         NGC 5907
        32833  0145190101   2.289357726222E+02   5.637398847053E+01   2.015240E+02         NGC 5907
        28355  0145190101   2.289944100472E+02   5.630292132612E+01   6.368220E+03         NGC 5907
        28355  0145190201   2.289942429398E+02   5.630285920585E+01   9.995460E+03         NGC 5907
       338827  0145190101   2.290105987738E+02   5.630372781000E+01   8.169330E+01         NGC 5907
       338825  0145190101   2.290123015258E+02   5.627758743656E+01   6.277240E+01         NGC 5907
        30611  0145190101   2.290166577978E+02   5.627104651152E+01   1.537440E+02         NGC 5907
        30611  0145190201   2.290166727700E+02   5.627086714724E+01   2.128220E+02         NGC 5907
        28876  0145190201   2.290303802068E+02   5.626470448847E+01   3.710210E+02         NGC 5907
        28876  0145190101   2.290304302931E+02   5.626466716507E+01   3.084320E+02         NGC 5907
       206842  0673770401   2.349158227787E+02   5.933127735267E+01   2.425510E+02         NGC 5985
        35190  0208010101   2.439553485079E+02  -6.080169800298E+01   1.636150E+02                 
        29749  0555650201   2.440170293303E+02  -2.262396518456E+01   6.347200E+02          IC 4596
        29749  0555650301   2.440169091056E+02  -2.262402668284E+01   7.707280E+02          IC 4596
        10918  0400920201   2.481045414336E+02   7.818687056077E+01   7.998610E+01         NGC 6217
        10918  0400920101   2.481019527074E+02   7.818647176268E+01   1.333500E+02         NGC 6217
        10918  0061940901   2.481015340070E+02   7.818635970265E+01   3.922600E+01         NGC 6217
        10918  0061940301   2.481028475929E+02   7.818679983007E+01   2.405020E+01         NGC 6217
       202946  0061940901   2.481200522811E+02   7.820294277439E+01   3.145740E+01         NGC 6217
       223657  0405380201   2.527643448291E+02  -5.899691806619E+01   2.941590E+01         NGC 6215
       223634  0405380901   2.527940898709E+02  -5.899894661741E+01   7.242700E+01         NGC 6215
       214419  0305750701   2.557814401732E+02   6.104201298676E+01   5.251930E+01         NGC 6292
        16647  0602420201   2.749312335534E+02   7.455985237261E+01   2.235070E+02         NGC 6643
        16647  0602420401   2.749296489252E+02   7.456026269309E+01   1.578370E+02         NGC 6643
        16647  0602420301   2.749315146453E+02   7.456018569566E+01   2.542330E+02         NGC 6643
        29871  0602420301   2.749634678987E+02   7.458676522936E+01   2.580720E+02         NGC 6643
        29871  0602420201   2.749637853981E+02   7.458675032300E+01   2.107320E+02         NGC 6643
         8408  0602420201   2.749833155340E+02   7.457981642935E+01   2.234190E+02         NGC 6643
         8408  0602420301   2.749833304561E+02   7.458030605007E+01   2.364860E+02         NGC 6643
         8408  0602420401   2.749825945551E+02   7.457986848363E+01   2.267550E+02         NGC 6643
        51654  0600830501   2.818420565194E+02   4.556680020997E+01   1.128360E+02         NGC 6703
        51654  0600830301   2.818411658215E+02   4.556621847148E+01   1.287290E+02         NGC 6703
       257290  0405380501   2.821014393523E+02  -6.321340270184E+01   9.109690E+01                 
       260720  0673170201   2.878656743484E+02  -5.705857643202E+01   5.866170E+02         NGC 6753
       260136  0673170201   2.880840601876E+02  -5.720478954388E+01   7.843210E+01          IC 4826
       250687  0300810301   2.930791453998E+02  -5.591336429588E+01   6.433370E+01         NGC 6799
        31024  0601830101   2.962124091656E+02  -5.445687237125E+01   2.712370E+02          IC 4888
        31024  0601830801   2.962130876164E+02  -5.445679232060E+01   1.229060E+03          IC 4888
        63570  0551150101   3.008742831026E+02  -5.596524153275E+01   5.099200E+01                 
       268824  0651460201   3.068986870368E+02  -4.703694033182E+01   6.395240E+01         NGC 6909
       267464  0306050801   3.082746797216E+02  -2.035967149217E+00   1.534850E+02         NGC 6926
        59707  0500730101   3.085834341172E+02   6.016948226263E+01   7.602070E+01         NGC 6946
       267043  0200670301   3.085887986160E+02   6.019100651880E+01   4.890250E+01         NGC 6946
         8750  0200670301   3.086046159440E+02   6.017814282387E+01   3.547880E+01         NGC 6946
         8750  0200670401   3.086041768968E+02   6.017810286581E+01   6.630030E+01         NGC 6946
         2732  0500730201   3.086066855136E+02   6.015207120277E+01   7.882010E+02         NGC 6946
         2732  0500730101   3.086092275791E+02   6.015273485283E+01   3.625460E+02         NGC 6946
         2732  0200670301   3.086088132575E+02   6.015257693515E+01   2.681970E+02         NGC 6946
         2732  0200670401   3.086086417112E+02   6.015254027525E+01   2.072030E+02         NGC 6946
         2732  0200670201   3.086081739507E+02   6.015253358675E+01   2.591940E+02         NGC 6946
         2732  0401360201   3.086086319531E+02   6.015218492530E+01   9.012890E+01         NGC 6946
         2732  0401360301   3.086082866913E+02   6.015239929655E+01   1.048650E+02         NGC 6946
         2732  0200670101   3.086068281583E+02   6.015221718526E+01   8.593140E+01         NGC 6946
       267122  0200670201   3.086308941052E+02   6.018201596412E+01   1.757870E+02         NGC 6946
         3180  0500730101   3.086435929687E+02   6.017559885740E+01   1.713500E+02         NGC 6946
         3180  0200670301   3.086431359764E+02   6.017583757830E+01   7.985290E+01         NGC 6946
         3180  0200670401   3.086442249190E+02   6.017567352539E+01   1.023130E+02         NGC 6946
         3180  0401360201   3.086439468383E+02   6.017600782992E+01   5.035610E+01         NGC 6946
         3180  0200670101   3.086434571728E+02   6.017556967589E+01   3.999420E+01         NGC 6946
         3180  0200670201   3.086434097383E+02   6.017552233668E+01   1.814800E+02         NGC 6946
         3180  0401360101   3.086435924643E+02   6.017589721223E+01   5.445970E+02         NGC 6946
        52550  0500730101   3.086469177659E+02   6.019407487704E+01   6.921250E+01         NGC 6946
       267095  0401360101   3.086473566793E+02   6.012843507776E+01   1.367360E+02         NGC 6946
        41056  0500730201   3.086524313624E+02   6.009991045799E+01   7.094020E+01         NGC 6946
         3137  0500730201   3.086524587529E+02   6.015833785336E+01   2.426760E+03         NGC 6946
         3137  0500730101   3.086521508817E+02   6.015829418938E+01   5.652340E+02         NGC 6946
         3137  0200670301   3.086526011520E+02   6.015828281180E+01   4.763460E+02         NGC 6946
         3137  0200670201   3.086522392970E+02   6.015840863865E+01   5.986230E+02         NGC 6946
         3137  0401360301   3.086529357664E+02   6.015872899848E+01   2.946410E+02         NGC 6946
         3137  0200670101   3.086523960009E+02   6.015827124426E+01   2.150720E+02         NGC 6946
         3137  0401360201   3.086523002010E+02   6.015841482963E+01   3.949060E+02         NGC 6946
         3137  0093641601   3.086512302169E+02   6.015835925144E+01   7.060360E+01         NGC 6946
         4588  0401360301   3.086595480294E+02   6.007750767456E+01   3.041010E+01         NGC 6946
        16946  0200670301   3.086899125417E+02   6.015360933147E+01   1.092360E+02         NGC 6946
        16946  0200670201   3.086893613726E+02   6.015363180797E+01   2.156220E+02         NGC 6946
        34994  0500730201   3.086942916068E+02   6.022412668420E+01   1.275970E+02         NGC 6946
        34994  0500730101   3.086940050740E+02   6.022425590792E+01   8.122070E+01         NGC 6946
         4196  0200670301   3.087021090862E+02   6.013635858959E+01   1.284070E+02         NGC 6946
         4196  0200670401   3.087020038687E+02   6.013618035307E+01   1.230920E+02         NGC 6946
         4196  0401360101   3.087020092882E+02   6.013642628340E+01   1.668190E+02         NGC 6946
         4196  0200670101   3.087019155885E+02   6.013626072587E+01   5.581160E+01         NGC 6946
         4196  0200670201   3.087025400072E+02   6.013653984792E+01   1.812780E+02         NGC 6946
         2630  0500730201   3.087047318126E+02   6.020474250936E+01   4.146990E+02         NGC 6946
         2630  0500730101   3.087046961639E+02   6.020480815888E+01   3.092130E+02         NGC 6946
         2630  0200670301   3.087049797562E+02   6.020460253562E+01   1.285860E+02         NGC 6946
         2630  0200670401   3.087045778399E+02   6.020501073654E+01   1.074580E+02         NGC 6946
         2630  0401360301   3.087063930247E+02   6.020475322258E+01   3.287690E+01         NGC 6946
         2630  0200670101   3.087041673616E+02   6.020491101705E+01   3.734280E+01         NGC 6946
         2630  0401360201   3.087040997735E+02   6.020501238555E+01   5.918060E+01         NGC 6946
         2630  0401360101   3.087037843940E+02   6.020528132451E+01   2.428790E+02         NGC 6946
       267338  0401360101   3.087058788431E+02   6.022824766803E+01   1.210140E+02         NGC 6946
